"name","mail","mail2","tel","tel2","adrs","adrs2"
"ECOLE PRIVEE SAINT-LOUIS","esl.briouze@club-internet.fr","esl.briouze@wanadoo.fr","02 33 66 04 36","Not found","33 rue d'Argentan61220 BRIOUZEFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","externat.saint.louis@wanadoo.fr","Not found","04 77 32 82 53","Not found","8 rue Désiré Claude42000 ST ETIENNEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec.lesverchers.stemarie@ec49.org","SteMarie.Verchers@laposte.net","02 41 59 19 35","Not found","1 route du Puy49700 LES VERCHERS SUR LAYONFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","direction@ecolejeannedarc.fr","Not found","04 78 22 09 05","Not found","2 place de la Mairie69660 COLLONGES AU MONT D ORFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS","docipris@free.fr","Not found","04 74 67 10 22","Not found","14 Ancienne Grande Rue69480 ANSEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DES LUMIERES","Not found","Not found","02 98 59 11 46","Not found","Route de Quimper29370 CORAYFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 98 68 74 34","Not found","8 route de Kermat29400 GUIMILIAUFrance","Not found"
"ECOLE PRIVEE SAINT-ADRIEN","Ecole.Saint.Adrien@free.fr","Not found","02 98 40 78 27","Not found","12 rue des Ecoles29860 LE DRENNECFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE DE CHANTAL","eccrestj@edres74.net","saintejeannedechantal@wanadoo.fr","04 79 31 70 76","Not found","Not found","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjosephauthon41@yahoo.fr","Not found","02 54 80 30 52","Not found","41 rue du Maine41310 AUTHONFrance","Not found"
"ECOLE PRIVEE SAINTE-MATHILDE","stemathilde.evry@wanadoo.fr","Not found","01 60 77 01 30","Not found","7 boulevard Aguado91000 EVRYFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ec.st.therese@wanadoo.fr","Not found",".03 28 36 14 80","Not found","268 rue Léon Gambetta59000 LILLEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","ecole-notre-dame3@wanadoo.fr","Not found","02 97 57 76 05","Not found","Rue Perk-Ar-Fetan56400 BRECH CEDEXFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE JOIE","ecole-notre-dame-de-joie@wanadoo.fr","Not found","02 97 65 75 38","Not found","13 rue de la Mairie56700 MERLEVENEZ CEDEXFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","02 97 32 90 96","Not found","2 rue de Goulaine56700 BRANDERIONFrance","Not found"
"ECOLE PRIVEE NAZARETH","nazareth.ecole@free.fr","Not found","02 51 59 65 75","Not found","14 rue du Calvaire85690 NOTRE DAME DE MONTSFrance","Not found"
"ECOLE PRIVEE PIERRE MONNEREAU","Not found","Not found","02 51 42 61 12","Not found","1 rue Amaury Duval85250 ST ANDRE GOULE D'OIEFrance","Not found"
"ECOLE PRIVEE SAINT-GILDAS","ecolestemarieshdl@wanadoo.fr","Not found","02 51 94 05 58","Not found","2 rue Saint-Gildas85600 ST HILAIRE DE LOULAYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","03 20 01 34 64","Not found","22 rue Bonne-Nouvelle59200 TOURCOINGFrance","Not found"
"INSTITUTION SAINT-JOSEPH LA PROVIDENCE  ECOLE PRIVEE DE LA PROVIDENCE","pronan1@scolalor.tm.fr","Not found","03 83 96 32 05","Not found","Rue Laurent Bonnevay - BP 203554000 NANCYFrance","Not found"
"ECOLE PRIVEE DES OISILLONS","Not found","Not found","02 33 65 28 63","Not found","72 rue du Mont-Saint-Michel61100 FLERSFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS DE GONZAGUE","ec.ancenis.st-louis@ec44.scolanet.org","Not found","02 40 83 03 72","Not found","70 rue Barême44150 ANCENISFrance","Not found"
"ECOLE PRIVEE LA COLOMBE","Not found","Not found","02 97 42 91 69","Not found","1 avenue des Carrières56130 PEAULEFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","Not found","Not found","02 97 57 16 23","Not found","13 rue Parc Er Puns56870 BADENFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 97 56 02 19","Not found","23 rue de Floranges56330 BIEUZY LANVAUXFrance","Not found"
"ECOLE PRIVEE HEDER TACHBAR","Not found","Not found","01 34 19 95 01","Not found","35 avenue du 8 Mai 194595200 SARCELLESFrance","4 rue Jean Lurçat"
"ECOLE PRIVEE SAINT-JOSEPH","ec.courbeveille.stjoseph@ec53.org","Not found","02 43 68 97 96","Not found","3 rue du Pavillon53230 COURBEVEILLEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","n.dame.montenay@wanadoo.fr","Not found","02 43 05 24 89","Not found","8 rue de l'Ancienne Mairie53500 MONTENAYFrance","Not found"
"ECOLE ET COLLEGE PRIVES NOTRE-DAME","ogec.notre.dame@wanadoo.fr","Not found","03 44 93 27 00","Not found","38 rue Saint-Eloi - BP 4660402 NOYON CEDEXFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DES MISSIONS","nd-missions@83.scolanet.org","Not found","04 94 03 93 00","Not found","673 rue du Docteur Barrois83100 TOULONFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-GAUTHIER","st.gauthier16.college@wanadoo.fr","Not found","05 45 89 07 86","Not found","Rue de la Gerbo-Baudo16500 CONFOLENSFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Groupe-Scolaire-St-Joseph@wanadoo.fr","Not found","04 71 20 43 51","Not found","1 Place de l'Eglise15160 ALLANCHEFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","ec.becon.stlouis@ec49.org","Not found","02 41 77 90 49","Not found","20 rue de Candé49370 BECON LES GRANITSFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOCHRIST","eco56.nd.lochrist@eco.ecbretagne.org","Not found","02 97 36 09 72","Not found","Rue François Le Levée56650 INZINZAC LOCHRISTFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC  ST-GILDAS","Not found","Not found","02 99 90 38 55","Not found","37 rue de l'Eglise56760 PENESTINFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","st-louis.ecole@wanadoo.fr","Not found","02 51 52 12 08","Not found","10 rue du Docteur Bon85240 ST HILAIRE DES LOGESFrance","Not found"
"ECOLE PRIMAIRE BETH YAACOV  &amp; MATERNELLE OZAR HATORAH - TORAT EMET","Not found","Not found","01 39 33 57 05","0 877 83 93 23","14 avenue Charles Péguy95200 SARCELLESFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS DE GONZAGUE","daon.53.ecole.st.louis@wanadoo.fr","Not found","02 43 06 92 29","Not found","1 rue de l'Ecole53200 DAONFrance","Not found"
"INSTITUTION PRIVEE SAINT-JOSEPH  LA PROVIDENCE","ensemble.scolaire@saintjoseph-laprovidence.fr","Not found","03 87 04 43 87","Not found","10 rue Abbé Heydel57800 FREYMING MERLEBACHFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","Not found","Not found","04 73 82 02 47","04 73 82 00 70 (école)","32 avenue Emmanuel Chabrier63600 AMBERTFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-MICHEL","stmichel-herouville@wanadoo.fr","Not found","02 31 95 49 72","Not found","126 bd du Grand-Parc -  BP 1914201 HEROUVILLE ST CLAIR CEDEX 1France","Not found"
"ECOLE PRIVEE SAINT-LOUIS","ec-loupr@inforoutes-ardeche.fr","Not found","04 75 64 14 75","Not found","33 avenue de la Gare07000 PRIVASFrance","Not found"
"ECOLE PRIVEE SAINT-MARTIN","ecole.st.martin.lemans@wanadoo.fr","Not found","02 43 84 20 08","Not found","3 rue d'Almada72100 LE MANSFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE KERDROGUEN","notre.dame.colpo@wanadoo.fr","Not found","02 97 66 83 64","Not found","2 rue Job le Bayon56390 COLPOFrance","Not found"
"ECOLE PRIVEE   NOTRE-DAME DE MONTLIGEON","Not found","Not found","02 97 60 98 28","Not found","13 rue de Bodavelec56500 REMUNGOLFrance","Not found"
"ECOLE PRIVEE SAINTE-NOYALE","ecole-ste-noyale@wanadoo.fr","Not found","02 97 38 31 44","Not found","Rue des Ecoles56920 NOYAL PONTIVYFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL","st.michel-pontmain@wanadoo.fr","Not found","02 43 05 07 44","Not found","19 rue de Bretagne53220 PONTMAINFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolest-joseph@wanadoo.fr","ec.ambriereslesvallees.stjoseph@ec53.org","02 43 04 94 56","Not found","1 rue Grande Fontaine53300 AMBRIERES LES VALLEESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","Not found","Not found","02 33 56 35 88","Not found","2 place de l'Eglise - BP 2050420 TESSY SUR VIREFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-THERESE","Not found","Not found","02 31 20 74 32","02 31 20 82 57","Ecole : 102 rue de Falaise14170 ST PIERRE SUR DIVESFrance","Collège : 5 rue Albert Lépée"
"ECOLE ET COLLEGE PRIVES SAINT-HILDEVERT","ec.sthildevert.gournay@srec-hn.com","Not found","02 35 90 02 70","Not found","3 boulevard de Montmorency76220 GOURNAY EN BRAYFrance","Not found"
"ECOLE PRIVEE SAINT-NICOLAS","ecole.saint-nicolas@wanadoo.fr","Not found","02 32 32 10 90","Not found","266 rue Gambetta27130 VERNEUIL SUR AVREFrance","Not found"
"ECOLE PRIVEE   SAINT-PIERRE GELLUSSEAU","stpierre.gellusseau@wanadoo.fr","ec.cholet.stpierregellusseau@ec49.org","02 41 49 05 60","Not found","10 rue Nationale49300 CHOLETFrance","Not found"
"ECOLE PRIVEE SAINT-SIXTE","Not found","Not found","02 97 66 24 69","Not found","La Grée du Calvaire56220 LIMERZELFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","02 99 91 56 47","Not found","1 chemin des Ecoliers56200 LES FOUGERETSFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 97 67 84 36","Not found","Rue de la Mairie56220 CADENFrance","Not found"
"ECOLE PRIVEE SAINT-ROCH","eco35.st-roch.teillay@eco.ecbretagne.org","Not found","02 99 44 38 45","Not found","1 rue Saint-Martin35620 TEILLAYFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecole-steanne-bruc@wanadoo.fr","Not found","02 99 34 40 54","Not found","Le Bourg35550 BRUC SUR AFFFrance","Not found"
"INSTITUTION SAINTE-THERESE  ECOLE COLLEGE ET LYCEE PRIVES","contactetablissement@ist78.com","Not found","01 61 08 64 60","01 61 08 64 40","27 rue Lachaux78120 RAMBOUILLETFrance","Lycée : 7 rue Béziel"
"ECOLE ET COLLEGE PRIVES SAINT-MARTIN","econome.st-martin.marquise@wanadoo.fr","Not found","03 21 92 87 51","Not found","125 rue Jean Jaurès62250 MARQUISEFrance","Not found"
"ECOLE PRIVEE SAINTE-FAMILLE","Not found","Not found","05 61 09 01 40","Not found","1 place Jean Jaurès31340 VILLEMUR SUR TARNFrance","Not found"
"ECOLE PRIVEE SAINT-SYMPHORIEN","ec.coueron.st-symphorien@ec44.scolanet.org","Not found","02 40 86 12 15","Not found","Primaire : 53 rue Henri Gautier44220 COUERONFrance","Maternelle : 27 rue Jean Jaurès"
"ECOLE PRIVEE SAINT-VINCENT DE PAUL","ecole.saint.vincent.de.paul@wanadoo.fr","Not found","01 47 02 75 08","Not found","5 ruelle de la Demi-Lune92260 FONTENAY AUX ROSESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","eco.stjo.serent@ddec56.org","st-joseph-serent@wanadoo.fr","02 97 75 95 65","Not found","1 chemin de Paradis56460 SERENTFrance","Not found"
"ECOLE PRIVEE SAINT-REGIS","direction@saintregis.net","sr.ecole@st-francois-dassise.eu","04 75 35 69 88","Not found","18 rue Jean Mermoz07203 AUBENASFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecoleprivee.sixtsuraff@wanadoo.fr","ecolepriveesixt@free.fr","02 99 70 04 47","02 99 70 04 44","1 rue de la Sauldre35550 SIXT SUR AFFFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecole-st-joseph8@wanadoo.fr","Not found","02 99 49 55 52","Not found","4 rue des Ecoles35500 ST AUBIN DES LANDESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","eco35.ste-marie.cogles@ecbretagne.org","Not found","02 99 97 74 43","Not found","11 rue du Roc35460 COGLESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","ce.0501635f@ac-caen.fr","Not found","02 33 40 13 07","Not found","18 rue des Religieuses50700 VALOGNESFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-GENEVIEVE","ec.stegenevieve.bolbec@srec-hn.com","Not found","02 35 31 05 65","Not found","19 rue Georges Lemaître76210 BOLBECFrance","Not found"
"ECOLE PRIVEE SAINTE-AGNES","ec.nantes.ste-agnes@ec44.scolanet.org","Not found","02 51 83 65 55","Not found","51 avenue Chanoine Larose44100 NANTESFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","eco22.ste-anne.evran@eco.ecbretagne.org","Not found","02 96 27 47 51 (primaire)","02 96 27 55 02 (maternelle)","6 rue Jean de Beaumanoir22630 EVRANFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 54 20 29 01","Not found","38 rue Fontaine Saint-Urbain41120 SAMBINFrance","Not found"
"ECOLE PRIVEE SAINTE-FAMILLE","Not found","Not found","03 21 35 30 60","Not found","162 place du Général de Gaulle62370 AUDRUICQFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","sanjosepitsasu@orange.fr","Not found","05 59 29 84 55","Not found","Chemin Elitcetchea64250 ITXASSOUFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","eco35.ste-anne.la-bazouge-du-desert@ecbretagne.org","Not found","02 99 97 31 90","Not found","10 rue de Lesquen35420 LA BAZOUGE DU DESERTFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecolestemarieboisgervilly@cegetel.net","Not found","02 99 06 42 26","Not found","17 rue de Brocéliande35360 BOISGERVILLYFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ecole-ja-breal@wanadoo.fr","Not found","02 99 60 01 43","Not found","22 rue de Bruz35310 BREAL SOUS MONTFORTFrance","Not found"
"ECOLE, COLLEGE ET LP PRIVES JEANNE D'ARC","Ce.0331532l@ac.bordeaux.fr","esp.jdarc@wanadoo.fr","05 57 56 00 88","Not found","3 place de la Fraternité33230 ST MEDARD DE GUIZIERESFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DE LA JEUNESSE","ecole.ndj@wanadoo.fr","Not found","04 91 43 03 32","Not found","Château Régis59 avenue Saint-Menet13396 MARSEILLEFrance","Not found"
"ECOLE ET COLLEGE PRIVES NOTRE-DAME","notredamethuryharcourt@orange.fr","Not found","02 31 79 72 06","Not found","25 boulevard des Ducs14220 THURY HARCOURTFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","eco22.stjo.plouer@eco.ecbretagne.org","Not found","02 96 86 81 05","02 96 86 88 21","Les Landes22490 PLOUER SUR RANCEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st.joseph.cambrai@ddec59c.org","Not found","03 27 83 61 42","Not found","19 rue Jean Goude59400 CAMBRAIFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","02 97 56 83 26","Not found","48 rue Joseph le Pevedic56400 PLOEMELFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 51 57 26 26","Not found","11 rue de la Rochejaquelein85700 LA FLOCELLIEREFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","jeanne-arc-landeronde@wanadoo.fr","Not found","02 51 34 21 45","Not found","45 rue des Saulniers85150 LANDERONDEFrance","Not found"
"ECOLE PRIVEE SAINT-LEGER","ecole.stleger@2000ecoles.net","Not found","02 51 65 14 18","Not found","11 rue Belle Allée85290 MORTAGNE SUR SEVREFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE DE NAZARETH","ecole.saintemariedenazareth@wanadoo.fr","Not found","02 51 52 33 30","Not found","52 rue Jean Moulin85770 LE POIRE SUR VELLUIREFrance","Not found"
"ECOLE PRIVEE DE LA SAINTE-FAMILLE","Not found","Not found","05 65 65 50 64","Not found","4 avenue du Rouergue12240 RIEUPEYROUXFrance","Not found"
"ECOLE PRIVEE DOMINIQUE SAVIO","Not found","Not found","03 20 92 38 03","Not found","21 avenue de Mont à Camp59160 LOMMEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR  SAINT-CAMILLE","scstjust@wanadoo.fr","Not found","04 77 65 00 06","Not found","Boulevard de l'Astrée42430 ST JUST EN CHEVALETFrance","Not found"
"INSTITUTION SAINTE-THERESE   LE COLOMBIER","ste-therese.nice@wanadoo.fr","Not found","04 93 86 57 86","Not found","4 avenue Joseph Revelli06200 NICEFrance","Not found"
"ECOLE ET LYCEE PRIVES SEVIGNE","Not found","Not found","04 77 32 68 95","Not found","29 rue Michelet42000 ST ETIENNEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 97 39 82 21","Not found","30 bis rue des Fleurs56300 ST THURIAUFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","02 97 22 24 28","Not found","Le Bourg56120 ST SERVANTFrance","Not found"
"ECOLE PRIVEE SAINT-GILDAS","Not found","Not found","02 97 75 02 90","Not found","Rue des Tilleuls56140 BOHALFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","02 43 01 15 83","Not found","3 rue du Stade53950 LOUVERNEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","eco35.ste-anne.st-briac@ecbretagne.org","Not found","02 99 88 30 81","Not found","37 rue de Pleurtuit35800 ST BRIAC SUR MERFrance","Not found"
"ECOLE PRIVEE SAINTE-AGNES","ecolesteagnes@wanadoo.fr","Not found","05 59 55 02 88","Not found","13 rue Charles Floquet64100 BAYONNEFrance","Not found"
"INSTITUTION SAINT-PAUL  ECOLE, COLLEGE ET LYCEE PRIVES","st.paul.sco@wanadoo.fr","ecole@institutionsaintpaul.org","04 77 49 50 80","04 77 41 81 79","9 rue de la Paix - BP 28642016 ST ETIENNE CEDEX 01France","Ecole : 5 rue Jacques Desgeorges"
"ECOLE PRIVEE MONTFORT","Not found","Not found","02 51 67 85 21","Not found","1 rue Monseigneur Cazaux85290 ST LAURENT SUR SEVREFrance","Not found"
"ECOLE PRIVEE NICOLAZIC","ecole.nicolazic@wanadoo.fr","Not found","02 97 63 09 68","Not found","17 avenue Roosevelt56000 VANNESFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","stjbsautron@free.fr","Not found","02 40 63 19 25","Not found","13 rue de l'Eglise44880 SAUTRONFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ec.st-vincent-landes.notre-dame@ec44.scolanet.org","Not found","02 40 55 33 17","Not found","12 route d'Issé44590 ST VINCENT DES LANDESFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ec.vigneux.ste-anne@ec44.fr","Not found","02 40 57 12 79","Not found","6 rue Sainte-Anne44360 VIGNEUX DE BRETAGNEFrance","Not found"
"ECOLE PRIVEE SAINT- JOSEPH","rpi.luitre@megalis.org","Not found","02 99 97 90 29","Not found","2 impasse Pierre Nicolas35133 LUITREFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS","Not found","Not found","02 99 98 67 13","Not found","1 rue des Charmilles35460 ST ETIENNE EN COGLESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","ec.stjo.bon@ec43.org","04 71 65 61 41","Not found","Le Bourg43290 ST BONNET LE FROIDFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 85 96 28 40","Not found","Rue de l'Eglise71460 JONCYFrance","Not found"
"ECOLE PRIVEE SAINT-AUBIN","ecoleprive.st.aubin@wanadoo.fr","Not found","05 61 62 86 20","Not found","41 bis rue Riquet31000 TOULOUSEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecolesteanne-ba@orange.fr","Not found","04 77 39 60 01","Not found","7 rue de la République42220 BOURG ARGENTALFrance","Not found"
"ECOLE PRIVEE MONTJOIE","ecole.montjoie@free.fr","Not found","02 99 81 95 06","02 99 81 25 09","81 rue de Riancourt35400 ST MALOFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 59 71 94 21","Not found","12 rue Torte64800 MONTAUTFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","notredame.creances@wanadoo.fr","Not found","02 33 46 34 74","Not found","66 rue de la Mer50710 CREANCESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecolesaintemarie.luc@aliceadsl.fr","Not found","02 31 97 31 74","Not found","11 avenue Foch14530 LUC SUR MERFrance","Not found"
"ECOLE PRIVEE","eco35.privee.la-chapelle-janson@ecbretagne.org","Not found","02 99 95 24 12","Not found","16 rue du Bas Bourg35133 LA CHAPELLE JANSONFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","jeannedarcbrecey@wanadoo.fr","Not found","02 33 48 73 00","Not found","8 rue Jeanne d'Arc50370 BRECEYFrance","Not found"
"ECOLE PRIVEE SAINTE JEANNE D'ARC","jd-arc.polignac@wanadoo.fr","ec.stje.pol@ec43.org","04 71 09 48 67","Not found","Rue des Ecoles43000 POLIGNACFrance","Not found"
"INSTITUTION SAINTE-BERNADETTE  ECOLE ET COLLEGE PRIVE","Not found","ste.bernadette.jeum@ddec59c.org","03 27 68 63 66","Not found","124 rue de la Résistance - BP 11159572 JEUMONTFrance","Maternelle : 25 rue Faidherbe"
"ECOLE PRIVEE SAINT-EUGENE","steugene.neuvyleroi@orange.fr","Not found","02 47 24 40 49","Not found","4 rue de Rome37370 NEUVY LE ROIFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS","ecole.saintfrancois@laposte.net","Not found","04 77 33 62 63","Not found","7 rue Seguin42100 ST ETIENNEFrance","Not found"
"ECOLE PRIVEE SAINT-HILAIRE","e.st-hilaire-niort@ac-poitiers.fr","ecole-st-hilaire@wanadoo.fr","05 49 24 45 28","Not found","19 rue du Petit Banc - BP 1979001 NIORTFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","stemarie@free.fr","Not found","02 97 56 93 07","Not found","11 rue Nationale56690 LANDEVANTFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE FOURIER","groupe.spfourier@wanadoo.fr","Not found","03 84 65 65 20","Not found","9 rue des Casernes - BP 7870103 GRAYFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","02 97 39 71 11","Not found","Rue Leur Vras56310 QUISTINICFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","escsta@wanadoo.fr","ec.staignansurroe.sacrecoeur@ec53.org","02 43 06 51 63","Not found","27 rue Pierre Boisramé53390 ST AIGNAN SUR ROEFrance","Not found"
"ECOLE PRIVEE SAINT-MARTIN","Not found","ec.contest.stmartin@ec53.org","02 43 00 46 41","Not found","6 rue Hollenbach53100 CONTESTFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","ec.stjeansurmayenne.stemarie@ec53.org","02 43 37 63 19","Not found","4 rue Maurice Courcelle53240 ST JEAN SUR MAYENNEFrance","Not found"
"ECOLE PRIVEE SAINT-AUGUSTIN","ce.0596305h@ac-lille.fr","Not found","03 20 24 87 32","Not found","154 rue Blanchemaille59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE   SAINT-JEAN-BAPTISTE DE LA SALLE","lasalle53@wanadoo.fr","Not found","02 43 59 14 25","Not found","29 boulevard Kellermann53000 LAVALFrance","Not found"
