"name","mail","mail2","tel","tel2","adrs","adrs2"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","college-saint-joseph-chg@wanadoo.fr","Not found","02 33 53 24 62","Not found","31 rue Bondor50100 CHERBOURGFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-REGIS","collegestregis.48.stalban@wanadoo.fr","ecole.48.stregis@orange.fr","04 66 31 50 33","Not found","Place du Breuil48120 ST ALBAN SUR LIMAGNOLEFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","lazosecolesaintjean@hotmail.com","agnes.danguin@mail.auxlazaristes.fr","04 78 42 40 13","Not found","3 rue de la Brèche69005 LYONFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecole.st-jo-meursault@wanadoo.fr","Not found","03 80 21 25 92","Not found","1 place du Murger21190 MEURSAULTFrance","Not found"
"ECOLE PRIVEE SAINT-MAURICE","ecole.st.maurice.73@orange.fr","Not found","04 79 28 01 32","Not found","8 route de Chignin73800 LES MARCHESFrance","Not found"
"ECOLE ET COLLEGE PRIVES JEANNE D'ARC","j.darc.rx@wanadoo.fr","Not found","03 20 70 00 18","03 20 70 45 14","68 rue de Barbieux59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE","eco22.prim.penguily@eco.ecbretagne.org","Not found","02 96 30 27 28","Not found","3 rue de l'Eglise22510 PENGUILLYFrance","Not found"
"ECOLE MATERNELLE HOREB","Not found","Not found","0596615602","Not found","Route de Schoelcher - BP 58097207 FORT DE FRANCE CEDEXFrance","Not found"
"CHARLES PEGUY  ECOLE, COLLEGE ET LYCEE PRIVES","eclg.c-peguy.bobigny@wanadoo.fr","Not found","01 48 30 31 82","Not found","216 avenue Henri Barbusse93000 BOBIGNYFrance","Not found"
"ECOLE PRIVEE DES LOUEZ-DIEU","Not found","Not found","03 21 71 59 45","Not found","14 boulevard Crespel62000 ARRASFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH PARADIS","saint-joseph.paradis@wanadoo.fr","ec.stjo.esp@ec43.org","04 71 09 16 52","Not found","Chemin Saint Marcel43000 ESPALY ST MARCELFrance","Not found"
"ECOLE PRIVEE SAINT-VINCENT","vinnan1@scolalor.net","Not found","03 83 35 14 64","Not found","23 rue de Solignac54000 NANCYFrance","Not found"
"ECOLE PRIVEE   NOTRE-DAME DE BON PORT","Not found","ec.nddubonport.stvalery@srec-hn.com","02 35 97 20 87","Not found","14 avenue Foch76460 ST VALERY EN CAUXFrance","Not found"
"LE JARDIN ENCHANTE","jardin.enchante@wanadoo.fr","jardin.enchante@yahoo.fr","04 68 34 71 97","Not found","51 rue Jean-Baptiste Lulli66000 PERPIGNANFrance","Not found"
"ECOLE PRIVEE CHARLES DE FOUCAULD","ecole.ch.de.foucauld@wanadoo.fr","Not found","04 90 31 11 66","Not found","3 allée de Cassagne84130 LE PONTETFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st.joseph.st.saulve@ddec59c.org","saint-joseph@nordnet.fr","03 27 29 86 84","Not found","15 place Louis Maillard59880 ST SAULVEFrance","Not found"
"ECOLE PRIVEE SAINT RENE","cath.saint.rene.ecole@wanadoo.fr","eco22.ca.hillion@eco.ecbretagne.org","02 96 72 62 21","Not found","2 rue de Béchas22120 HILLION ST RENEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOURDES","eco22.nd.la-motte@eco.ecbretagne.org","Not found","02 96 25 41 25","Not found","1 place de l'Eglise22600 LA MOTTEFrance","Not found"
"NOTRE-DAME SAINT-JOSEPH  MATERNELLE, PRIMAIRE   ET COLLEGE PRIVES","Collegenotredame@wanadoo.fr","Not found","02 31 89 10 71","02 31 89 23 53","5 rue Cachin - BP 3001814601 HONFLEUR CEDEXFrance","Maternelle et primaire : 25, rue de la République - BP 30018"
"BOSSUET - ECOLE PRIVEE","ogecbossuet@yahoo.fr","Not found","01 42 22 01 76","Not found","51 rue Madame75006 PARISFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecolenotredame.pse@free.fr","Not found","04 66 39 12 10","Not found","12 rue du Couvent30130 PONT ST ESPRITFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS  DE SALES","ecolesaintfrancois@colyse.fr","Not found","03 80 57 22 12","Not found","2 rue Charles le Téméraire21000 DIJONFrance","Not found"
"ECOLE PRIVEE SAINT-HENRI","ecole.st.henri@wanadoo.fr","Not found","05 49 21 27 19","Not found","138 boulevard Blossac86100 CHATELLERAULTFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH PAVIE","ec.baule.st-joseph@ec44.scolanet.org","ecole-saint-joseph-pavie@wanadoo.fr","02 40 60 05 40","Not found","1 avenue Lenormand44500 LA BAULE ESCOUBLACFrance","Not found"
"SAINT HONORE D'EYLAU - COLLEGE","info@saintho.fr","Not found","01 45 53 14 15","Not found","66 avenue Raymond Poincaré75116 PARISFrance","Not found"
"ECOLE PRIVEE LES TILLEULS","Not found","Not found","04 76 55 87 43","Not found","7 rue de la Galette38690 LE GRAND LEMPSFrance","Not found"
"ECOLE ET COLLEGE  DE LA PRESENTATION DE MARIE","Ecole.Privee.Vernoux@inforoutes-ardeche.fr","presentation.ecole.vernoux@gmail.com","04 75 58 16 88","04 75 58 09 48 (école)","13 rue de la Tourette07240 VERNOUX EN VIVARAISFrance","Not found"
"ECOLE PRIVEE  DU PONT NEUF","ecole.sumene30@orange.fr","Not found","04 67 81 31 58","Not found","4 rue du Pont Neuf30440 SUMENEFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","clg.stemarie.rouen@srec-hn.com","Not found","02 35 71 42 14","Not found","23 rue de la Chaine76000 ROUENFrance","Annexe : 12 rue Géricault"
"ECOLE PRIVEE DE L'ABBAYE","ecole.abbaye.dir@wanadoo.fr","ec.sthilairestflorent.abbaye@ec49.org","02 41 50 53 13","Not found","19 rue de l'Abbaye49400 ST HILAIRE  ST FLORENTFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecoleja.st-claude@wanadoo.fr","Maitrise.Stclaude@scolafc.org","03 84 45 02 22","Not found","7 montée de la Cueille39200 ST CLAUDEFrance","Not found"
"ECOLE PRIMAIRE PRIVEE DU CHATEAU","ecole.chateau74@orange.fr","Not found","04 50 39 11 84","Not found","Rue Saxel74420 BOEGEFrance","Not found"
"ECOLE PRIVEE   DU SAINT-COEUR DE MARIE","ecolesaintcoeur.gap@free.fr","Not found","04 92 51 20 24","Not found","1 place de Ladoucette05000 GAPFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ec.ndchachon@voila.fr","ecole.notredame.bressuire@ac-poitiers.fr","05 49 74 08 81","Not found","45 rue de Chachon79300 BRESSUIREFrance","Not found"
"ECOLE PRIVEE DES SACRES-COEURS","ecolesacrescoeurs@hotmail.fr","Not found","01 45 69 74 17","Not found","2 rue de l'Eglise94470 BOISSY ST LEGERFrance","Not found"
"ECOLE PRIVEE LA SARRAZINE","Not found","Not found","0466350108","Not found","1 rue du Fort30310 VERGEZEFrance","Not found"
"ECOLE PRIVEE SAINT- JOSEPH","eco22.stjo.duault@eco.ecbretagne.org","Not found","02 96 21 50 45","Not found","Le Bourg22160 DUAULTFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","eco22.nd.kermaria-sulard@eco.ecbretagne.org","02 96 38 02 31","Not found","4 rue de la Croix Blanche22450 KERMARIA SULARDFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecole.chat@laposte.net","Not found","02 51 87 88 85","Not found","2 rue de la République85120 LA CHATAIGNERAIEFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","Not found","Not found","04 66 34 42 81","Not found","1 rue Pasteur30110 LA GRAND COMBEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","05 65 31 71 77","Not found","Place Balat46230 LALBENQUEFrance","Not found"
"ECOLE PRIVE SAINT-VINCENT","ecole-saint.vincent@wanadoo.fr","Not found","04 67 74 81 41","Not found","11 rue R. Lefèbvre34200 SETEFrance","Not found"
"ECOLE PRIVEE SAINT GREGOIRE","direction-saint-gregoire@orange.fr","Not found","02 47 64 22 65","Not found","27 avenue de Grammont37000 TOURSFrance","Not found"
"ECOLE PRIVEE SAINT-JUST SAINT-IRENEE","ecole-saintjust@wanadoo.fr","ecole@stjuststirenee.org","04 78 25 01 78","Not found","3 rue des Anges69005 LYONFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecole.stemarie.lesmureaux@orange.fr","Not found","01 34 74 06 88","Not found","6 rue de l'Abbé Duval78130 LES MUREAUXFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE-SAINT-JOSEPH","ec_priv_ste_marie@cc-parthenay.fr","Not found","05 49 95 67 36","Not found","54 rue du Poitou79130 SECONDIGNYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecolesaintemarie@free.fr","Not found","04 76 05 12 56","Not found","3 rue Danton38500 VOIRONFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME- SAINT-MARTIN","ec.roeze.stmartin@ec72.org","Not found","02 43 77 24 67","Not found","Le Bourg72210 ROEZE SUR SARTHEFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","epsja@neuf.fr","Not found","03 23 71 00 04","Not found","52 rue Jean de La Fontaine02470 NEUILLY ST FRONTFrance","Not found"
"ECOLE PRIVEE","ecole.privee.morvillars@wanadoo.fr","Not found","03 84 23 51 16","Not found","10 rue Charles de Gaulle90120 MORVILLARSFrance","Not found"
"ECOLE PRIVEE MARCELLIN CHAMPAGNAT","ecole-marcellin-champagnat@wanadoo.fr","Not found","04 77 26 47 69","04 77 26 41 25","21 rue Gambetta - BP 8642110 FEURSFrance","Maternelle : 14 rue Jules Ferry"
"ECOLE PRIVEE JEAN-BAPTISTE","ecole.jeanbaptiste@wanadoo.fr","Not found","04 78 45 81 52","Not found","Rue de Charpieux69670 VAUGNERAYFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.stjo.sig@ec43.org","Not found","04 71 66 61 00","Not found","Avenue du Stade - BP 7743602 STE SIGOLENE CEDEXFrance","Not found"
"ECOLE, COLLEGE PRIVES JEANNE D'ARC","jac.11.ecl@wanadoo.fr","Not found","04 68 23 04 36","Not found","47 rue de la Baffe11400 CASTELNAUDARY CEDEX 09France","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES PASCAL","secretariat@ecolepascal.fr","Not found","01 45 04 14 23","Not found","33 boulevard Lannes75116 PARISFrance","Not found"
"ECOLE PRIVEE DU CHATEAU","Not found","Not found","04 74 59 04 12","Not found","Cour des Comtes de Savoie38790 ST GEORGES D ESPERANCHEFrance","Not found"
"ECOLE PRIVEE SAINT-ELOI","sainteloimp@orange.fr","Not found","04 66 86 17 55","Not found","4 place de l'Eglise Tamaris30100 ALESFrance","Not found"
"ECOLE PRIVEE SAINT-YVES","Not found","eco22.st-yves.brehand@eco.ecbretagne.org","02 96 42 77 49","Not found","Rue Saint-Yves22510 BREHANDFrance","Not found"
"ECOLE PRIVEE ST-JEAN-BAPTISTE KER RIVOAL","Not found","Not found","02 98 95 00 83","Not found","10 allée de Kerdaniel29000 QUIMPERFrance","Not found"
"ECOLE PRIVEE AUX MOINES","moidie1@scolalor.net","am.davouse@scolalor.tm.fr","03 83 23 63 90","Not found","36 place des Moines54380 DIEULOUARDFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ogec.notredame@wanadoo.fr","Not found","03 29 75 35 76","Not found","9 place Municipale55170 ANCERVILLEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec.stemarie.labouille@srec-hn.com","Not found","02 35 18 08 66","Not found","3 place de la libération76530 LA BOUILLEFrance","Not found"
"ECOLE PRIVEE LE DAUPHINE","dauphine@lacroixrouge-brest.fr","Not found","02 98 03 15 35","Not found","9 rue du Dauphiné29200 BRESTFrance","Not found"
"ECOLE PRIVEE SAINTE-FOY","stefoyconches@wanadoo.fr","Not found","02 32 30 20 30","Not found","4 avenue du Bois de Rome27190 CONCHES EN OUCHEFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ec.stejdarc.stetienne@srec-hn.com","Not found","02 35 65 14 11","Not found","98 rue de la République76800 ST ETIENNE DU ROUVRAYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","smsten1@scolalor.net","Not found","03 29 80 31 73","Not found","Rue André Theuriet55700 STENAYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","05 56 23 00 61","Not found","29 rue Charles Dopter33670 CREONFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","st-joseph-bazouges@wanadoo.fr","Not found","02 43 45 33 68","Not found","14 place de la Mairie72200 BAZOUGES SUR LE LOIRFrance","Not found"
"NOTRE-DAME SAINT-JOSEPH  MATERNELLE, PRIMAIRE   ET COLLEGE PRIVES","Collegenotredame@wanadoo.fr","Not found","02 31 89 10 71","02 31 89 23 53","5 rue Cachin - BP 3001814601 HONFLEUR CEDEXFrance","Maternelle et primaire : 25, rue de la République - BP 30018"
"BOSSUET - ECOLE PRIVEE","ogecbossuet@yahoo.fr","Not found","01 42 22 01 76","Not found","51 rue Madame75006 PARISFrance","Not found"
"ECOLE ET COLLEGE PRIVES  ANGLADE- LANGALERIE","anglade.langalerie.33@wanadoo.fr","contact@college-anglade.com","05 57 46 03 12","Not found","49 rue Pasteur33220 STE FOY LA GRANDEFrance","Primaire : 8 rue Victor Hugo"
"ECOLE PRIVEE NOTRE-DAME","N.Dame.Prim.Vals@wanadoo.fr","nd.valenciennees@ddec59c.org","03 27 46 19 70","Not found","15 rue du Marquis59300 VALENCIENNESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecolenotredame.pse@free.fr","Not found","04 66 39 12 10","Not found","12 rue du Couvent30130 PONT ST ESPRITFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS  DE SALES","ecolesaintfrancois@colyse.fr","Not found","03 80 57 22 12","Not found","2 rue Charles le Téméraire21000 DIJONFrance","Not found"
"ECOLE PRIVEE SAINT-HENRI","ecole.st.henri@wanadoo.fr","Not found","05 49 21 27 19","Not found","138 boulevard Blossac86100 CHATELLERAULTFrance","Not found"
"ECOLE PRIVEE SAINT-JACQUES","mp-stjacques@orange.fr","Not found","04 74 86 36 78","Not found","1 rue Yves Farges38150 ROUSSILLONFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","ecole-st-jean2@wanadoo.fr","Not found","04 67 74 39 82","Not found","9 rue Franklin34200 SETEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","eco22.sc.plumaugat@eco.ecbretagne.org","Not found","02 96 83 11 82","Not found","4 rue de Trémorel22250 PLUMAUGATFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecole-jdarc-aumale@wanadoo.fr","Not found","02 35 93 41 51","Not found","22 boulevard des Fontaines76390 AUMALEFrance","Not found"
"ECOLE PRIVEE MARGUERITE-MARIE","ecolemarguerite.marie@wanadoo.fr","Not found","04 79 81 27 74","Not found","2 rue du Chapitre01300 BELLEYFrance","Not found"
"ECOLE PRIVEE SAINTE-CLAIRE","ec.lelion.steclaire@ec49.org","Not found","02 41 95 66 50","Not found","17 rue Candaise49220 LE LION D ANGERSFrance","Not found"
"ECOLE PRIVEE SAINTE EMILIE DE RODAT","ecole.sainte-emiliederodat@wanadoo.fr","Not found","04 74 58 52 80","Not found","26 rue Jeanne d'Arc38440 ST JEAN DE BOURNAYFrance","Not found"
"ECOLE PRIVEE DES LOUEZ-DIEU","Not found","Not found","03 21 71 59 45","Not found","14 boulevard Crespel62000 ARRASFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH PARADIS","saint-joseph.paradis@wanadoo.fr","ec.stjo.esp@ec43.org","04 71 09 16 52","Not found","Chemin Saint Marcel43000 ESPALY ST MARCELFrance","Not found"
"ECOLE PRIVEE SAINT-VINCENT","vinnan1@scolalor.net","Not found","03 83 35 14 64","Not found","23 rue de Solignac54000 NANCYFrance","Not found"
"INSTITUTION PRIVEE NOTRE-DAME","chateauneuf.end@wanadoo.fr","Not found","02 37 51 06 48","Not found","44 rue Jean Moulin28170 CHATEAUNEUF EN THYMERAISFrance","Not found"
"LE JARDIN ENCHANTE","jardin.enchante@wanadoo.fr","jardin.enchante@yahoo.fr","04 68 34 71 97","Not found","51 rue Jean-Baptiste Lulli66000 PERPIGNANFrance","Not found"
"ECOLE PRIVEE LES ESCARIEUX","ecole.escarieux@wanadoo.fr","Not found","04 66 86 58 14","Not found","419 rue du 19 Mars 196230520 ST MARTIN DE VALGALGUESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME TROUVEE","notredame-pouilly@hotmail.fr","Not found","03 80 90 80 55","Not found","3 rue du docteur Chauveau21320 POUILLY EN AUXOISFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DU CLOS FLEURI","secretariat@ndleclosfleuri.com","Not found","05 62 07 37 93","05 62 07 01 25 (école)","22 boulevard Carnot - BP 1932600 L ISLE JOURDAINFrance","Not found"
"ECOLE PRIVEE LA SAINTE-FAMILLE","ecolestefamille@wanadoo.fr","Not found","04 66 32 36 27","Not found","2 rue des Pénitents48100 MARVEJOLSFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 98 48 10 04","Not found","24 rue de Brest - BP 7429830 PLOUDALMEZEAUFrance","Maternelle : rue de Cullompton"
"ECOLE PRIVEE SAINTE-MARIE","ste.marie.bourg@free.fr","Not found","04 74 21 35 08","Not found","9 rue Guynemer01000 BOURG EN BRESSEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH DES BROTTEAUX","ecole-saint.joseph@orange.fr","Not found","04 78 89 50 48","Not found","19 rue Masséna69006 LYONFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE  DE LA PRESENTATION","Not found","Not found","03 21 51 44 76","Not found","4 rue Pasteur62000 ARRASFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","saintjo.lemele@wanadoo.fr","Not found","02 33 27 62 94","Not found","5 cours du Château61170 LE MELE SUR SARTHEFrance","Not found"
"ECOLE PRIVEE SAINT-CHARLES","Not found","ecole.saintcharles@wanadoo.fr","02 43 95 52 25","Not found","Rue Pioger72300 AUVERS LE HAMONFrance","Not found"
"ECOLE PRIVEE SAINTE-ADELAIDE","ecole.privee.ste.adelaide@wanadoo.fr","ec.montfort.steadelaide@ec72.org","02 43 76 70 06","Not found","72 Grande Rue72450 MONTFORT LE GESNOISFrance","Not found"
"ECOLE PRIVEE SAINTE-GENEVIEVE","Not found","Not found","02 54 79 01 51","Not found","22 rue Abel Poulin41700 CONTRESFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","stjeanprimairvihiers@free.fr","ec.vihiers.stjean@ec49.org","02 41 75 81 14","Not found","12 place Saint-Jean49310 VIHIERSFrance","Not found"
"ECOLE PRIVEE FENELON  NOTRE-DAME DE LOURDES","Not found","Not found","03 86 61 17 34","Not found","1 rue Déserte58000 NEVERSFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecolesaintemarie@free.fr","Not found","04 76 05 12 56","Not found","3 rue Danton38500 VOIRONFrance","Not found"
"ECOLE PRIVEE SAINTE-ODILE","steodile@wanadoo.fr","Not found","01 39 76 60 12","Not found","15 route de la Passerelle78110 LE VESINETFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOURDES","ec.nantes.nd-lourdes@ec44.scolanet.org","ndl.direction@wanadoo.fr","02 40 76 42 10","Not found","3 rue JB Oliveaux44300 NANTESFrance","Not found"
"ECOLE PRIVEE SAINTE-VALERIE","ogec.sainte-valerie@wanadoo.fr","Not found","05 55 30 41 94","Not found","60 rue Eugène Varlin87000 LIMOGESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","c.oulier@wanadoo.fr","Not found","03 26 66 92 80","Not found","10 rue Massez51460 COURTISOLSFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ec.sorinieres.ste-marie@ec44.scolanet.org","direction.stemarie@cegetel.net","02 40 31 22 00","Not found","9 rue des Ecoles44840 LES SORINIERESFrance","Not found"
"ECOLE PRIVEE LES TILLEULS","Not found","Not found","04 76 55 87 43","Not found","7 rue de la Galette38690 LE GRAND LEMPSFrance","Not found"
"ECOLE ET COLLEGE PRIVES   SAINTE-MARIE JEANNE D'ARC","stm33@free.fr","Not found","05 56 63 14 39","Not found","8 cours Sadi Carnot33210 LANGONFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINTE-MARIE DE NEVERS","college.smdn@free.fr","Not found","05 61 21 51 97","Not found","18 rue Merly31000 TOULOUSEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","ecole-ste-therese@wanadoo.fr","Not found","03 25 27 09 94","Not found","30 rue Beugnot10200 BAR SUR AUBEFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","ogec.ecole.stpierre@wanadoo.fr","Not found","03 80 67 48 42","Not found","4 bis cours Général de Gaulle21000 DIJONFrance","Not found"
"ECOLE PRIVEE MARCEL CALLO","info@ecolemarcelcallo.com","Not found","02 99 30 74 98","Not found","44 rue de Dinan35000 RENNESFrance","Not found"
"ECOLE PRIVEE SAINTE-BERNADETTE","ecole-sainte-bernadette3@wanadoo.fr","Not found","04 42 24 22 70","Not found","5 rue de l'Eglise13290 AIX LES MILLESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecole-sainte-marie@orange.fr","Not found","02 37 23 26 05","Not found","2 rue Aristide Briand28190 COURVILLE SUR EUREFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","sainte-marie.doudeville@wanadoo.fr","Not found","02 35 96 51 23","Not found","1 rue Eugène Guillotin76560 DOUDEVILLEFrance","Not found"
"ECOLE PRIVEE SAINT-ALDRIC   NOTRE-DAME DE LA PAIX","staldricndpaix@wanadoo.fr","ec.lemans.stealdricnddepaix@ec72.org","02 43 81 49 70","Not found","5-7 rue du Docteur Mordret72000 LE MANSFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","escvivoin@wanadoo.fr","Not found","02 43 97 04 26","Not found","4 rue de Maresché72170 VIVOINFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINT-FRANÇOIS D'ASSISE","Not found","direction@sfa34.fr","04 67 64 83 73","Not found","24 boulevard de Strasbourg34000 MONTPELLIERFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DE PIETAT","nd.pietat.condom@orange.fr","Not found","05 62 28 27 07","Not found","54 avenue d'Aquitaine32100 CONDOMFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","ogec.stemarie35@wanadoo.fr","ecole.stemarie.vitre@megalis.org","02 99 75 01 29","Not found","2 rue de la Mériais - Bp 10335501 VITRE CEDEXFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 35 70 60 80","Not found","2-4 rue Verdière76000 ROUENFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS - NOTRE-DAME","Not found","Not found","03 86 87 14 81","Not found","7 rue du Bief89500 VILLENEUVE SUR YONNEFrance","Not found"
"ECOLE PRIVEE SAINT-MARTIN","s.ecolesaintmartin@free.fr","saintmartin@ecolesperigueux.net","05 53 09 66 84","Not found","21 rue Kléber24000 PERIGUEUXFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL","ecole.stmichel.lehavre@wanadoo.fr","Not found","02 35 42 39 28","Not found","35 rue Eugène Gas76600 LE HAVREFrance","Not found"
"ECOLE PRIVEE SAINT-RAPHAEL-SAINT-CHARLES","contact@ecolestcharles.com","Not found","02 98 95 36 24","Not found","1 rue Marie Rose Bloc'h29000 QUIMPERFrance","Not found"
"ECOLE PRIVEE SAINT-VINCENT","ec72.st-vincent@laposte.net","Not found","02 43 95 05 46","Not found","2 rue des Terres72300 SABLE SUR SARTHEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec-prive-naintre@cg86.fr","Not found","05 49 90 25 34","Not found","2 rue Jacques Duclos86530 NAINTREFrance","Not found"
